REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2015,10,4,35,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,284
2,2015,10,1,13,0,02,4,1,1,4,1,,,2,3,06,08,38,,,,400,370,1,400,370,80,3,50,0,50,,10,,1400,3,1,2,2,,,,,,,,,,,,,,,,,1,06,1,96
3,2015,10,1,24,0,02,4,2,6,4,1,,,1,3,17,04,18,,,,300,300,1,300,300,0,,0,0,0,,8,,1932,1,1,4,4,,,,,,,,,,,,,,,,,1,04,,71
4,2015,10,1,46,0,10,,1,1,6,1,,,1,3,17,05,21,,,,375,375,1,375,375,0,,0,0,0,,240,,3846,1,1,2,4,,,,,,,,,,,,,,,,,1,05,,109
5,2015,10,4,47,0,10,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,11,,142
6,2015,10,1,35,3,03,6,2,6,5,1,,,1,3,21,02,09,,,,375,340,1,375,340,75,3,0,40,40,,6,,2564,2,3,4,4,,,,,,,,,,,,,,,,,1,01,,688
7,2015,10,1,10,0,10,,1,1,5,1,,,3,3,12,07,32,,,,600,500,1,600,500,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,85
8,2015,10,4,46,6,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,11,,130
9,2015,10,4,47,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,07,,101
10,2015,10,4,11,0,11,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,32
11,2015,10,1,12,0,04,,2,6,5,2,,,1,3,17,04,17,,,,350,355,1,420,425,75,3,80,0,80,,38,,2700,1,1,3,4,,,,,,,,,,,,,,,,,1,14,1,90
12,2015,10,1,24,0,03,5,1,6,4,1,,,2,3,08,10,42,,,,360,360,1,360,360,0,,0,0,0,,33,,2243,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,487
13,2015,10,1,48,0,06,,1,1,4,2,,,2,1,07,10,42,,,,400,320,1,530,480,80,3,0,0,0,,47,,2600,3,1,3,4,,,,,,,,,,,,,,,,,1,03,3,329
14,2015,10,1,47,0,04,,2,3,4,1,,,1,3,15,07,33,,,,200,200,2,200,200,80,3,80,0,80,5,33,,2100,1,1,3,3,,,,,,,,,,,,,,,,,1,14,2,106
15,2015,10,1,35,0,08,,2,1,5,1,,,6,3,16,06,27,,,,20,60,2,20,60,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,1,08,,229
16,2015,10,4,48,0,09,,2,4,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,1,18,,53
17,2015,10,4,24,0,12,,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,802
18,2015,10,1,35,0,10,,1,1,3,1,,,2,3,10,07,33,,,,100,80,2,100,80,0,,0,0,0,5,9,,1125,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,299
19,2015,10,1,24,0,04,,2,2,6,1,,,1,3,16,04,14,,,,350,350,1,350,350,0,,0,0,0,,62,,3764,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,118
20,2015,10,4,35,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,180
21,2015,10,4,24,0,12,,1,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,11,,413
22,2015,10,1,24,0,09,,2,1,6,1,,,2,2,09,07,33,,,,400,480,1,400,480,0,,0,80,80,,54,,2019,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,130
23,2015,10,1,35,0,06,,1,1,4,1,,,2,2,09,01,02,,,,375,300,1,375,300,75,3,0,0,0,,168,,3026,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,283
24,2015,10,2,35,0,08,,1,1,4,1,,,2,3,20,08,35,0,1,1,420,0,1,420,0,,,,,,,18,,3750,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,164
25,2015,10,4,35,0,09,,1,6,0,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,11,,,,,,,,,,,1,11,,205
26,2015,10,1,48,7,07,,1,1,2,1,,,2,3,09,08,36,,,,400,400,1,400,400,0,,80,0,80,,161,,2885,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,660
27,2015,10,1,10,0,06,,1,1,5,1,,,1,3,21,03,11,,,,400,370,1,400,370,80,3,20,30,50,,68,,3990,2,1,3,3,,,,,,,,,,,,,,,,,1,03,2,141
28,2015,10,1,24,0,07,,1,2,4,1,,,2,3,07,08,35,,,,320,250,1,320,250,70,3,0,0,0,,22,,3670,1,1,2,2,,,,,,,,,,,,,,,,,1,04,4,661
29,2015,10,4,46,6,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,139
30,2015,10,4,47,0,10,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,1,05,,130
31,2015,10,2,59,0,01,2,2,6,2,1,,,2,3,10,07,33,2,1,2,150,0,2,150,0,,,,,,4,4,,1025,3,1,2,4,,,,,,,,,,,,,,,,,2,15,,266
32,2015,10,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,02,,108
33,2015,10,4,35,0,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,18,,76
34,2015,10,2,12,0,04,,1,1,4,1,,,4,3,12,07,32,3,1,1,350,0,1,350,0,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,1,03,1,85
35,2015,10,1,35,3,06,,1,1,4,1,,,6,3,14,03,11,,,,400,80,1,400,80,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,1,03,1,551
36,2015,10,2,24,0,04,,2,1,5,1,,,1,3,17,05,22,2,35,2,375,0,1,375,0,,,,,,,95,,3000,3,3,4,4,,,,,,,,,,,,,,,,,1,03,1,202
37,2015,10,4,35,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,11,,390
38,2015,10,1,35,0,09,,1,1,4,1,,,2,2,07,08,35,,,,400,320,1,400,320,80,3,0,0,0,,113,,2100,3,1,4,4,,,,,,,,,,,,,,,,,1,03,,325
39,2015,10,4,59,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,11,,104
40,2015,10,4,46,6,01,1,1,6,1,,1,2,2,1,19,07,34,,,,,,,,,,,,,,,,7,,,,,,,,,0,00,8,,,,,,,,,,,2,16,,149
