REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2014,08,1,12,0,09,,1,1,2,1,,,2,3,08,01,04,,,,400,550,1,400,550,0,,150,0,150,,240,,2300,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,134
2,2014,08,1,10,0,05,,2,1,2,1,,,2,3,10,07,33,,,,250,250,2,250,250,0,,0,0,0,6,12,,1000,3,4,2,4,,,,,,,,,,,,,,,,,1,03,2,96
3,2014,08,1,35,0,05,,2,6,6,1,,,1,3,16,01,02,,,,375,435,1,375,435,30,3,0,100,100,,87,,4354,3,1,3,3,,,,,,,,,,,,,,,,,1,14,1,229
4,2014,08,1,24,0,09,,2,1,2,2,,,2,3,12,07,33,,,,350,350,1,380,380,0,,0,0,0,,167,,3407,3,1,1,4,,,,,,,,,,,,,,,,,1,08,,509
5,2014,08,4,59,9,04,,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,01,,640
6,2014,08,4,35,0,01,2,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,06,,170
7,2014,08,1,47,0,09,,1,1,5,1,,,2,3,07,03,12,,,,375,375,1,375,375,0,,0,0,0,,26,,4000,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,127
8,2014,08,2,48,8,05,,2,1,4,1,,,2,3,14,01,02,3,2,1,400,0,1,400,0,,,,,,,20,,4615,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,455
9,2014,08,2,24,0,02,4,1,2,4,1,,,2,3,18,07,33,3,1,1,365,0,1,365,0,,,,,,,27,,2440,1,1,3,4,,,,,,,,,,,,,,,,,1,05,,162
10,2014,08,1,35,0,09,,1,1,5,1,,,2,3,12,02,05,,,,500,340,1,500,340,160,1,0,0,0,,23,,5769,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,147
11,2014,08,1,48,7,09,,1,1,4,1,,,2,3,06,03,13,,,,400,320,1,400,320,80,3,0,0,0,,240,,4000,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,545
