REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2006,05,4,46,6,12,,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,,18,,150
2,2006,05,4,35,4,12,,2,3,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,18,,884
3,2006,05,1,48,8,06,,2,1,4,1,,,5,3,06,08,35,,,,400,300,1,400,300,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,1,02,,78
4,2006,05,1,46,6,06,,2,6,4,1,,,2,3,06,02,08,,,,900,980,1,900,980,0,,0,80,80,,44,,801,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,114
5,2006,05,1,59,9,07,,1,1,4,1,,,2,1,18,08,35,,,,400,400,1,400,400,0,,0,0,0,,29,,2644,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,518
6,2006,05,4,47,0,11,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,64
7,2006,05,1,35,4,06,,2,1,6,1,,,2,3,07,01,01,,,,375,625,1,375,625,0,,0,250,250,,11,,6051,3,1,2,3,,,,,,,,,,,,,,,,,1,09,2,745
8,2006,05,1,47,0,03,5,1,6,2,1,,,2,3,01,09,40,,,,600,600,1,600,600,0,,0,0,0,,1,,321,3,1,2,2,,,,,,,,,,,,,,,,,1,03,,157
9,2006,05,2,24,2,07,,2,6,5,1,,,1,3,21,02,09,1,9,2,350,0,1,350,0,,,,,,,240,,2117,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,918
10,2006,05,1,48,0,08,,1,1,5,1,,,1,3,16,05,20,,,,350,410,1,350,410,0,,0,60,60,,240,,3903,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,44
11,2006,05,1,59,9,12,,2,3,4,1,,,2,3,20,02,07,,,,400,430,1,400,430,0,,0,30,30,,240,,1683,3,1,1,1,,,,,,,,,,,,,,,,,,01,,425
12,2006,05,1,35,0,09,,1,1,4,1,,,6,3,11,08,35,,,,600,600,1,600,600,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,1,07,4,329
13,2006,05,4,59,0,10,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,18,,105
14,2006,05,3,24,0,02,3,1,6,4,,1,1,1,3,18,07,34,,,,,,,,,,,,,,,,2,,,,,,1,6,1,4,09,10,2,,1,,1,,,3,,,1,04,,111
15,2006,05,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,11,,161
