REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2011,10,4,35,4,07,,2,1,4,,1,2,1,2,16,05,20,,,,,,,,,,,,,,,,143,,,,,,,,,4,10,1,,,,,,,,,,,1,05,,752
2,2011,10,1,35,4,03,5,2,6,3,1,,,2,2,15,02,09,,,,400,320,1,400,320,80,3,0,0,0,,19,,1200,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,999
3,2011,10,1,35,5,06,,1,4,4,1,,,2,3,13,07,32,,,,375,310,1,375,310,90,3,0,25,25,,66,,2718,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,585
4,2011,10,1,47,0,03,6,2,6,5,1,,,1,3,16,05,25,,,,200,120,2,200,120,80,3,0,0,0,4,10,,1800,3,4,2,4,,,,,,,,,,,,,,,,,2,14,1,86
5,2011,10,1,59,0,09,,2,1,2,1,,,2,3,10,07,33,,,,380,300,1,380,300,80,3,0,0,0,,240,,1600,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,395
6,2011,10,4,35,0,12,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,292
7,2011,10,1,46,0,03,6,2,6,5,1,,,2,3,19,07,34,,,,180,240,2,180,240,60,3,0,0,0,4,2,,1400,3,4,1,1,,,,,,,,,,,,,,,,,2,04,,36
8,2011,10,1,35,0,08,,1,1,4,1,,,2,3,14,03,13,,,,375,330,1,375,330,75,3,0,30,30,,240,,3077,3,1,2,2,,,,,,,,,,,,,,,,,1,04,4,271
9,2011,10,1,48,8,08,,1,6,2,1,,,2,1,15,08,36,,,,400,320,1,400,320,80,3,0,0,0,,47,,1540,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,119
10,2011,10,4,47,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,98
11,2011,10,1,35,0,04,,1,2,5,1,,,2,3,10,07,33,,,,400,320,1,400,320,80,3,0,0,0,,135,,1683,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,548
12,2011,10,1,46,6,09,,2,1,1,1,,,1,3,21,01,02,,,,375,300,1,375,300,75,3,0,0,0,,109,,2923,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,96
13,2011,10,4,35,0,11,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,11,,146
14,2011,10,1,24,2,04,,2,1,4,1,,,2,3,17,04,18,,,,250,165,2,250,165,85,3,0,0,0,5,2,,1300,3,1,1,1,,,,,,,,,,,,,,,,,3,03,1,630
15,2011,10,4,48,0,10,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,0,,1,05,,605
