REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2008,05,2,46,6,04,,1,2,4,1,,,2,3,06,02,09,2,1,2,80,0,2,80,0,,,,,,4,101,,1250,3,4,1,2,,,,,,,,,,,,,,,,,2,02,,173
2,2008,05,1,46,0,10,,2,6,4,1,,,2,3,20,02,07,,,,400,400,1,400,400,0,,0,0,0,,94,,1269,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,156
3,2008,05,1,35,3,07,,1,1,6,1,,,1,2,21,01,01,,,,400,470,1,400,470,0,,0,70,70,,23,,6490,3,1,4,4,,,,,,,,,,,,,,,,,1,06,2,325
4,2008,05,4,46,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,11,,43
5,2008,05,1,35,0,09,,2,1,2,1,,,2,2,17,02,07,,,,200,200,2,200,200,0,,0,0,0,5,240,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,203
6,2008,05,1,35,0,02,3,1,6,2,1,,,2,1,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,49,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,06,,205
7,2008,05,1,24,2,02,4,1,2,5,2,,,2,3,19,07,34,,,,200,100,2,400,200,300,1,0,30,30,6,1,,825,3,1,2,2,,,,,,,,,,,,,,,,,3,02,,854
8,2008,05,1,13,0,03,6,2,6,2,1,,,6,3,20,05,26,,,,250,250,2,250,250,,,,,,7,21,,,,,,,,,,,,,,,,,,,,,,,1,14,2,133
9,2008,05,1,12,0,06,,1,1,4,1,,,1,3,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,2300,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,119
10,2008,05,1,59,9,07,,2,1,2,1,,,3,3,06,02,08,,,,200,100,2,200,100,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,262
11,2008,05,1,47,0,02,4,1,6,3,1,,,2,3,14,08,36,,,,400,415,1,400,415,0,,15,0,15,,8,,1300,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,170
