REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,08,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,,11,,113
2,2017,08,4,35,0,10,,2,5,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,01,,347
3,2017,08,1,24,2,07,,2,2,4,1,,,2,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,168,,2218,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,1226
4,2017,08,1,47,0,08,,2,2,2,1,,,1,3,05,02,08,,,,400,320,1,400,320,80,3,0,0,0,,240,,4038,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,165
5,2017,08,4,59,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,112
6,2017,08,1,48,8,11,,2,5,4,1,,,2,2,10,07,34,,,,230,230,2,230,230,0,,0,0,0,5,58,,1075,3,4,1,4,,,,,,,,,,,,,,,,,,01,,476
7,2017,08,4,13,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,1,11,,74
8,2017,08,4,48,8,04,,2,1,2,,1,1,2,1,18,07,34,,,,,,,,,,,,,,,,95,,,,,,,,,2,03,5,,,,,,,,,,,1,06,1,548
9,2017,08,4,59,9,12,,1,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,718
10,2017,08,4,35,4,02,3,2,6,2,,1,2,1,2,16,05,20,,,,,,,,,,,,,,,,29,,,,,,,,,4,09,5,,,,,,,,,,,1,04,,802
11,2017,08,1,47,0,02,4,2,6,5,1,,,6,3,01,01,04,,,,400,300,1,400,300,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,1,04,,132
12,2017,08,1,35,0,03,6,1,6,4,1,,,2,3,08,03,13,,,,400,400,1,400,400,0,,0,0,0,,20,,2389,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,446
13,2017,08,4,59,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,11,,96
14,2017,08,4,35,0,01,1,1,6,3,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,4,,,,,,,,,4,09,6,,,,,,,,,,,1,06,,424
15,2017,08,2,24,2,06,,1,2,4,2,,,1,3,17,04,17,3,1,1,350,0,1,380,0,,,,,,,40,,3100,1,1,1,1,,,,,,,,,,,,,,,,,1,03,2,704
16,2017,08,1,24,0,05,,2,6,5,1,,,1,3,17,04,16,,,,335,375,1,335,375,0,,20,20,40,,110,,4000,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,136
17,2017,08,1,48,0,05,,2,1,4,1,,,1,1,21,02,08,,,,400,400,1,400,400,0,,0,0,0,,86,,2837,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,64
18,2017,08,1,12,0,05,,1,1,5,1,,,2,3,20,05,21,,,,550,550,1,550,550,0,,0,0,0,,68,,2028,3,1,1,1,,,,,,,,,,,,,,,,,2,03,1,172
19,2017,08,1,35,5,10,,1,4,2,1,,,1,3,17,04,18,,,,375,375,1,375,375,0,,0,0,0,,240,,2330,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,450
