REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2016,05,4,13,0,01,1,2,6,1,,1,2,2,3,01,09,40,,,,,,,,,,,,,,,,3,,,,,,,,,4,09,8,1,,,,,,,,,,2,14,,82
2,2016,05,4,35,4,04,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,2,11,,880
3,2016,05,1,48,8,05,,1,6,2,1,,,2,3,06,08,35,,,,400,400,1,400,400,0,,0,0,0,,120,,2885,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,749
4,2016,05,2,35,0,01,2,2,6,1,1,,,2,3,10,07,34,3,1,2,100,0,2,100,0,,,,,,4,11,,1100,1,1,2,2,,,,,,,,,,,,,,,,,2,03,,107
5,2016,05,1,35,3,01,1,2,6,1,1,,,2,3,19,07,34,,,,100,120,2,100,120,0,,0,0,0,4,11,,1100,3,1,2,4,,,,,,,,,,,,,,,,,2,03,,527
6,2016,05,1,59,0,01,2,2,6,2,1,,,2,3,10,07,34,,,,300,400,1,300,400,0,,0,0,0,,20,,1200,3,1,1,1,,,,,,,,,,,,,,,,,1,03,,314
7,2016,05,1,35,3,06,,2,1,5,1,,,1,3,21,05,22,,,,375,395,1,375,395,0,,0,20,20,,104,,4923,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,555
8,2016,05,4,48,0,09,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,1,07,4,55
9,2016,05,4,35,4,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,11,,856
10,2016,05,1,47,0,09,,2,1,5,1,,,3,3,10,01,03,,,,600,570,1,600,570,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,1,02,,74
11,2016,05,1,24,0,09,,2,3,4,1,,,1,3,16,02,08,,,,350,350,1,350,350,0,,0,0,0,,240,,2473,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,124
12,2016,05,1,35,0,07,,2,1,4,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,70,,1442,3,1,1,4,,,,,,,,,,,,,,,,,1,03,3,64
13,2016,05,1,59,0,09,,1,1,2,1,,,2,3,04,02,08,,,,400,500,1,400,500,0,,0,100,100,,240,,4255,3,1,2,3,,,,,,,,,,,,,,,,,1,02,,99
14,2016,05,1,48,0,10,,1,1,4,1,,,5,3,06,08,35,,,,400,320,1,400,320,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,67
15,2016,05,2,24,0,05,,2,6,4,1,,,1,3,16,05,20,1,96,2,200,0,2,200,0,,,,,,7,99,,2600,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,164
16,2016,05,1,59,0,07,,2,1,2,1,,,2,3,19,07,34,,,,350,350,1,350,350,0,,0,0,0,,7,,1450,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,114
17,2016,05,4,59,9,11,,2,3,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,01,,625
18,2016,05,1,11,0,02,3,1,6,2,1,,,2,3,10,07,33,,,,200,220,2,200,220,0,,0,0,0,6,1,,1050,3,2,2,4,,,,,,,,,,,,,,,,,1,15,,36
19,2016,05,4,24,0,11,,1,5,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,01,,70
20,2016,05,1,24,0,08,,1,1,2,1,,,1,3,11,08,35,,,,400,400,1,400,400,0,,0,0,0,,240,,3300,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,117
21,2016,05,1,59,0,05,,1,1,5,1,,,1,3,16,05,20,,,,400,600,1,400,600,0,,0,200,200,,105,,3365,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,263
22,2016,05,1,35,0,08,,1,6,4,1,,,2,3,19,07,32,,,,375,375,1,375,375,0,,0,0,0,,8,,1200,3,1,1,4,,,,,,,,,,,,,,,,,1,18,,100
23,2016,05,1,47,0,04,,1,6,4,1,,,2,3,20,08,35,,,,400,400,1,400,400,0,,0,0,0,,56,,5654,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,156
24,2016,05,1,13,0,06,,1,1,6,2,,,2,3,16,05,20,,,,400,650,1,550,800,0,,0,250,250,,22,,3606,3,1,1,1,,,,,,,,,,,,,,,,,1,03,2,148
25,2016,05,4,59,9,10,,2,1,2,,1,2,2,3,12,02,08,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,3,,,,,,,,,,,1,05,,761
26,2016,05,1,46,0,02,3,2,6,4,1,,,2,3,17,04,18,,,,300,320,1,300,320,0,,0,0,0,,23,,1800,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,83
27,2016,05,1,48,8,06,,1,1,4,1,,,2,2,06,03,13,,,,400,300,1,400,300,100,1,0,0,0,,185,,4500,1,3,3,3,,,,,,,,,,,,,,,,,1,03,1,279
