REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2017,10,4,35,0,12,,2,5,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,01,,201
2,2017,10,1,35,4,09,,1,1,2,1,,,3,2,11,08,35,,,,500,500,1,500,500,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,1,18,,890
3,2017,10,1,24,2,09,,1,2,6,1,,,1,2,21,01,01,,,,150,150,2,150,150,0,,0,0,0,7,48,,2564,3,3,3,3,,,,,,,,,,,,,,,,,1,05,,1168
4,2017,10,1,35,0,09,,1,1,5,1,,,1,3,05,05,20,,,,400,320,1,400,320,80,3,0,0,0,,81,,5300,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,289
5,2017,10,4,35,0,11,,1,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,11,,242
6,2017,10,4,35,4,07,,2,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,,881
7,2017,10,1,47,0,04,,2,1,5,1,,,1,3,17,04,16,,,,400,455,1,400,455,0,,55,0,55,,115,,4400,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,92
8,2017,10,1,35,0,08,,1,1,4,2,,,1,3,21,05,23,,,,480,240,1,720,360,0,,0,0,0,,240,,4800,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,209
9,2017,10,4,12,0,09,,2,3,1,,1,2,2,3,14,02,09,,,,,,,,,,,,,,,,123,,,,,,,,,4,11,8,,,,,,,,,,,1,05,,143
10,2017,10,1,10,0,10,,1,1,2,1,,,2,3,01,09,40,,,,480,360,1,480,360,0,,120,0,120,,240,,1540,3,1,1,4,,,,,,,,,,,,,,,,,1,05,,90
11,2017,10,1,11,0,07,,1,6,4,2,,,1,3,17,04,18,,,,300,320,1,600,520,0,,0,0,0,,240,,2111,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,38
