REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,10,4,48,7,06,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,1,09,1,549
2,2013,10,1,35,0,07,,1,1,2,1,,,2,2,09,01,03,,,,400,400,1,400,400,80,3,0,80,80,,187,,3846,3,1,1,4,,,,,,,,,,,,,,,,,1,03,2,211
3,2013,10,1,35,0,05,,1,1,4,1,,,1,3,05,03,13,,,,400,400,1,400,400,0,,0,0,0,,114,,2963,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,268
4,2013,10,1,11,0,05,,2,2,6,1,,,1,3,16,01,02,,,,375,400,1,375,400,75,3,0,100,100,,62,,3692,3,3,4,4,,,,,,,,,,,,,,,,,1,02,,21
5,2013,10,4,35,0,02,4,2,1,4,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,1,06,1,223
6,2013,10,4,59,0,10,,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,1,11,,366
7,2013,10,4,24,2,03,5,1,6,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,4,,2,01,,767
8,2013,10,1,24,2,09,,2,5,4,1,,,2,3,10,07,33,,,,280,280,2,280,280,0,,0,0,0,5,36,,1073,3,1,2,4,,,,,,,,,,,,,,,,,1,15,4,499
9,2013,10,1,13,0,05,,2,1,5,1,,,2,3,12,02,06,,,,375,300,1,375,300,75,3,0,0,0,,98,,3077,3,1,4,4,,,,,,,,,,,,,,,,,1,09,2,116
10,2013,10,1,35,4,07,,2,6,4,1,,,2,2,15,07,33,,,,400,400,1,400,400,0,,0,0,0,,137,,2200,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,837
11,2013,10,1,35,0,08,,1,1,4,1,,,2,3,17,04,18,,,,400,400,1,400,400,0,,0,0,0,,60,,1890,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,210
12,2013,10,1,11,0,06,,2,6,2,1,,,2,3,17,04,18,,,,375,225,1,375,225,150,1,0,0,0,,151,,1626,1,1,3,3,,,,,,,,,,,,,,,,,1,18,,51
13,2013,10,2,48,0,08,,2,1,5,1,,,1,3,21,05,19,3,1,2,400,0,1,400,0,,,,,,,6,,4808,3,3,4,4,,,,,,,,,,,,,,,,,1,02,,133
14,2013,10,4,24,1,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,11,,432
15,2013,10,4,10,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,1,05,,112
16,2013,10,1,46,6,07,,1,1,4,1,,,3,3,14,08,35,,,,500,450,1,500,450,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,1,02,,160
17,2013,10,3,48,0,10,,1,6,2,,1,1,4,3,14,09,39,,,,,,,,,,,,,,,,80,,,,,,32,3,1,0,08,9,2,,1,,,,,1,,,1,01,,137
18,2013,10,1,47,0,07,,1,1,1,1,,,4,3,01,01,04,,,,700,700,1,700,700,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,83
19,2013,10,1,59,0,05,,2,2,2,1,,,2,3,19,07,34,,,,320,320,1,320,320,0,,0,0,0,,15,,1400,1,1,2,2,,,,,,,,,,,,,,,,,1,03,2,176
20,2013,10,1,47,0,05,,1,6,4,1,,,1,3,16,03,11,,,,360,285,1,360,285,80,3,5,0,5,,69,,4227,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,92
21,2013,10,1,59,0,10,,1,6,4,1,,,2,3,18,06,27,,,,200,200,2,200,200,0,,0,0,0,7,122,,2000,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,147
22,2013,10,4,35,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,01,,208
23,2013,10,1,48,7,09,,2,1,4,1,,,4,3,14,02,08,,,,240,240,2,240,240,,,,,,3,166,,,,,,,,,,,,,,,,,,,,,,,1,02,,470
24,2013,10,1,47,0,10,,1,1,0,1,,,6,3,01,01,04,,,,400,600,1,400,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,96
25,2013,10,4,10,0,10,,1,1,0,,1,1,2,3,03,09,39,,,,,,,,,,,,,,,,7,,,,,,,,,4,09,1,,,,,,,,,,,1,11,,144
26,2013,10,4,13,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,11,,107
27,2013,10,1,59,0,04,,1,6,2,1,,,2,3,19,07,33,,,,400,320,1,400,320,80,3,0,0,0,,47,,3750,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,234
28,2013,10,1,24,2,02,4,2,6,4,1,,,2,3,19,07,34,,,,90,90,2,90,90,0,,0,0,0,4,19,,1200,3,1,1,1,,,,,,,,,,,,,,,,,2,01,,754
29,2013,10,4,24,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,1,11,,124
30,2013,10,4,13,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,1,11,,126
31,2013,10,4,59,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,208
32,2013,10,4,48,0,12,,1,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,11,,226
33,2013,10,1,59,9,05,,1,1,4,1,,,2,2,07,08,35,,,,400,375,1,400,375,80,3,55,0,55,,81,,2100,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,470
34,2013,10,4,35,0,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,03,,198
35,2013,10,4,12,0,07,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,1,16,2,107
36,2013,10,1,35,0,02,3,2,6,3,1,,,2,3,19,07,31,,,,80,80,2,80,80,0,,0,0,0,6,1,,1025,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,227
37,2013,10,4,10,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,,08,,82
38,2013,10,1,35,0,09,,1,1,1,1,,,2,3,11,08,38,,,,400,320,1,400,320,80,3,0,0,0,,240,,1700,3,1,2,3,,,,,,,,,,,,,,,,,1,05,,92
39,2013,10,3,47,0,01,2,1,6,1,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,14,,,,,,4,6,1,0,06,4,2,,1,,,,1,0,,,1,04,,137
40,2013,10,4,48,7,01,2,2,6,3,,1,2,2,3,10,07,31,,,,,,,,,,,,,,,,3,,,,,,,,,3,05,2,,,,,,,,,,,3,18,,610
41,2013,10,1,59,0,07,,2,1,3,1,,,1,3,16,05,25,,,,200,160,2,200,160,40,3,0,0,0,2,218,,2300,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,147
42,2013,10,1,35,4,02,4,1,6,1,1,,,2,1,06,08,35,,,,400,80,1,400,80,320,3,0,0,0,,30,,3427,1,1,2,2,,,,,,,,,,,,,,,,,1,18,,1243
43,2013,10,1,46,6,05,,2,1,5,1,,,1,3,21,01,02,,,,375,225,1,375,225,150,3,0,0,0,,161,,4800,1,1,2,4,,,,,,,,,,,,,,,,,1,03,2,154
44,2013,10,1,48,7,02,4,2,6,2,1,,,2,3,11,07,33,,,,400,320,1,400,320,80,3,0,0,0,,15,,2019,3,1,2,4,,,,,,,,,,,,,,,,,1,04,,556
45,2013,10,1,59,0,06,,1,1,4,1,,,2,3,20,08,35,,,,400,320,1,400,320,80,3,0,0,0,,38,,2692,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,416
46,2013,10,1,47,0,07,,2,1,1,1,,,5,3,01,01,04,,,,350,420,1,350,420,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,03,3,84
47,2013,10,2,13,0,03,5,1,2,2,1,,,2,3,07,10,43,1,8,1,450,0,1,450,0,,,,,,,63,,1650,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,106
48,2013,10,4,24,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,124
49,2013,10,1,48,0,05,,1,1,4,1,,,3,3,06,08,35,,,,800,700,1,800,700,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,1,03,2,96
50,2013,10,1,35,0,09,,2,1,2,1,,,2,3,10,02,09,,,,400,320,1,400,320,10,3,0,0,0,,240,,1900,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,103
51,2013,10,4,10,0,10,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,1,05,,110
52,2013,10,1,59,9,05,,1,1,2,2,,,2,3,11,08,36,,,,340,360,1,400,420,0,,0,60,60,,94,,1765,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,138
53,2013,10,1,46,6,04,,1,6,0,1,,,2,2,09,08,35,,,,400,390,1,400,390,80,3,70,0,70,,92,,2300,3,1,2,4,,,,,,,,,,,,,,,,,1,18,,71
54,2013,10,1,35,0,06,,1,5,5,1,,,1,3,16,05,20,,,,440,360,1,440,360,80,3,0,0,0,,118,,3750,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,114
55,2013,10,1,24,2,08,,1,5,6,1,,,1,3,16,05,20,,,,450,400,1,450,400,0,,0,0,0,,16,,4487,1,1,4,4,,,,,,,,,,,,,,,,,1,15,4,605
56,2013,10,1,24,0,05,,1,1,6,2,,,1,3,16,05,20,,,,500,510,1,570,580,40,3,0,50,50,,77,,3962,1,1,4,4,,,,,,,,,,,,,,,,,1,06,1,87
57,2013,10,4,24,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,11,,155
58,2013,10,1,48,0,09,,1,2,5,1,,,2,3,09,07,31,,,,400,320,1,400,320,80,3,0,0,0,,2,,3365,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,226
59,2013,10,1,48,8,08,,2,6,4,1,,,2,2,06,02,08,,,,400,320,1,400,320,80,3,0,0,0,,13,,1900,3,1,1,1,,,,,,,,,,,,,,,,,3,01,,314
