REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2009,10,1,24,0,03,5,1,6,3,1,,,1,3,17,07,33,,,,350,350,1,350,350,0,,0,0,0,,44,,1850,1,1,2,2,,,,,,,,,,,,,,,,,1,17,,594
2,2009,10,3,48,0,02,3,2,6,2,,1,2,2,3,19,07,34,,,,,,,,,,,,,,,,5,,,,,,16,3,1,3,05,7,2,,,,,1,,1,,,1,16,1,76
3,2009,10,1,48,0,12,,1,1,1,1,,,2,3,18,07,34,,,,160,80,2,160,80,0,,0,0,0,5,90,,1200,3,2,2,2,,,,,,,,,,,,,,,,,,02,,99
4,2009,10,1,12,0,04,,2,6,2,1,,,2,3,15,07,34,,,,330,330,1,330,330,0,,0,0,0,,40,,900,3,1,2,3,,,,,,,,,,,,,,,,,1,01,,113
5,2009,10,1,48,7,12,,1,1,4,1,,,2,2,20,03,13,,,,200,200,2,200,200,0,,0,0,0,5,177,,5400,3,1,2,3,,,,,,,,,,,,,,,,,,05,,115
6,2009,10,4,35,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,18,,264
7,2009,10,4,24,2,12,,2,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,706
8,2009,10,1,11,0,01,2,1,6,2,1,,,2,3,10,07,33,,,,400,320,1,400,320,80,3,0,0,0,,10,,820,3,1,3,4,,,,,,,,,,,,,,,,,1,03,,47
9,2009,10,4,35,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,14,,195
10,2009,10,4,59,0,11,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,01,,139
11,2009,10,1,59,0,08,,1,1,4,1,,,2,3,07,10,42,,,,240,160,2,240,160,80,3,0,0,0,5,62,,1938,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,405
12,2009,10,2,46,6,06,,1,1,4,1,,,2,3,11,08,35,0,2,1,400,0,1,400,0,,,,,,,124,,3510,3,1,4,4,,,,,,,,,,,,,,,,,1,06,1,183
13,2009,10,4,47,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,69
14,2009,10,1,24,2,07,,2,5,2,1,,,1,1,17,04,18,,,,350,350,1,350,350,0,,0,0,0,,2,,1100,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,833
15,2009,10,1,11,0,06,,1,1,4,1,,,3,3,06,08,35,,,,400,400,1,400,400,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,1,03,3,27
16,2009,10,4,47,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,01,,106
17,2009,10,4,24,0,02,3,2,6,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,04,,470
18,2009,10,4,35,0,11,,2,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,11,,139
19,2009,10,4,35,0,10,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,1,11,,96
20,2009,10,2,24,0,05,,2,2,4,1,,,2,3,10,07,31,1,1,2,385,0,1,385,0,,,,,,,38,,1688,2,1,1,3,,,,,,,,,,,,,,,,,1,08,,120
21,2009,10,2,35,5,07,,1,4,2,1,,,2,3,18,08,37,1,16,1,370,0,1,370,0,,,,,,,240,,3200,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,389
22,2009,10,1,47,0,09,,1,1,2,2,,,6,3,01,01,04,,,,420,270,1,990,690,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,70
23,2009,10,1,47,0,10,,2,1,2,1,,,2,3,10,07,33,,,,210,210,2,210,210,0,,0,0,0,5,34,,940,3,1,1,2,,,,,,,,,,,,,,,,,1,08,,140
24,2009,10,4,35,4,12,,1,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,01,,760
25,2009,10,1,35,0,07,,2,1,3,1,,,2,3,10,07,31,,,,350,330,1,350,330,70,3,50,0,50,,86,,1080,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,147
26,2009,10,4,24,2,11,,2,6,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,18,,687
27,2009,10,4,12,0,12,,2,3,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,222
28,2009,10,1,35,5,11,,1,1,1,1,,,4,3,11,08,36,,,,250,200,2,250,200,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,02,,303
29,2009,10,1,35,0,06,,2,1,5,2,,,2,3,17,02,09,,,,310,260,1,320,275,70,3,20,0,20,,3,,2692,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,109
30,2009,10,1,24,0,09,,1,1,4,1,,,1,3,05,08,35,,,,370,92,1,370,92,278,3,0,0,0,,240,,3632,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,137
31,2009,10,3,35,0,02,3,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,13,7,1,,,28,2,,,,1,,1,3,,,1,07,,230
32,2009,10,1,47,0,08,,2,1,2,1,,,1,3,11,07,33,,,,400,320,1,400,320,80,3,0,0,0,,240,,2300,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,115
33,2009,10,4,24,0,12,,2,4,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,01,,103
34,2009,10,1,24,0,01,2,2,6,3,1,,,2,3,19,07,34,,,,240,250,2,240,250,0,,10,0,10,4,14,,1200,3,4,2,4,,,,,,,,,,,,,,,,,2,14,,220
35,2009,10,1,24,0,08,,1,4,4,1,,,2,3,06,08,35,,,,400,400,1,400,400,80,3,0,0,0,,10,,2600,1,1,2,2,,,,,,,,,,,,,,,,,1,15,4,298
