REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,SEX,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2007,06,1,13,0,03,6,1,6,3,1,,,2,3,10,07,31,,,,400,400,1,400,400,0,,0,0,0,,6,,800,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,147
2,2007,06,4,47,0,01,2,1,6,1,,1,2,2,3,18,07,34,,,,,,,,,,,,,,,,1,,,,,,,,,4,10,2,1,,,,,,,,,,2,03,,115
3,2007,06,4,48,0,12,,2,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,11,,90
4,2007,06,1,13,0,09,,1,6,5,1,,,6,3,07,10,42,,,,500,600,1,500,600,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,1,01,,98
5,2007,06,1,59,9,05,,1,1,6,1,,,2,3,12,07,32,,,,400,500,1,400,500,0,,100,0,100,,196,,3365,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,130
6,2007,06,1,47,0,04,,2,1,3,1,,,2,3,08,10,43,,,,400,400,1,400,400,0,,0,0,0,,49,,1547,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,100
7,2007,06,2,48,0,10,,1,1,5,1,,,2,3,13,01,02,3,2,1,230,0,2,230,0,,,,,,5,234,,5472,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,283
8,2007,06,1,59,0,02,4,2,6,5,1,,,2,3,17,05,24,,,,200,200,2,200,200,0,,0,0,0,7,8,,1370,3,1,1,3,,,,,,,,,,,,,,,,,1,18,,158
9,2007,06,3,59,9,04,,2,1,0,,1,1,2,1,08,10,42,,,,,,,,,,,,,,,,1,,,,,,12,2,1,4,12,4,2,,1,1,1,1,,1,,,1,12,1,441
10,2007,06,4,11,0,12,,1,6,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,01,,40
11,2007,06,4,24,0,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,308
12,2007,06,1,35,0,05,,2,2,4,1,,,2,3,09,07,31,,,,400,400,1,400,400,0,,0,0,0,,16,,4000,3,1,3,3,,,,,,,,,,,,,,,,,1,03,2,94
13,2007,06,1,46,6,03,6,2,1,3,1,,,2,1,15,07,33,,,,240,240,2,240,240,0,,0,0,0,6,3,,800,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,115
14,2007,06,4,35,0,10,,2,3,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,,158
15,2007,06,4,35,0,12,,1,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,01,,264
16,2007,06,4,35,5,09,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,12,3,414
17,2007,06,1,24,0,09,,2,1,0,1,,,2,3,19,07,34,,,,200,200,2,200,200,0,,0,0,0,7,22,,775,3,1,1,1,,,,,,,,,,,,,,,,,1,04,4,166
18,2007,06,2,47,0,05,,1,1,2,1,,,4,3,04,09,39,0,1,1,840,0,1,840,0,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,1,06,1,97
19,2007,06,1,59,0,03,6,2,6,3,2,,,2,3,19,07,34,,,,200,200,2,380,380,0,,0,0,0,7,11,,3000,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,485
20,2007,06,4,10,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,1,11,,104
