REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
1,2013,05,4,24,2,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,618
2,2013,05,1,35,3,08,,1,4,4,1,,,1,3,17,04,17,,,,420,420,1,420,420,0,,0,0,0,,240,,3000,1,1,2,2,,,,,,,,,,,,,,,,,1,11,,355
3,2013,05,4,24,2,12,,2,3,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,800
4,2013,05,1,47,0,03,5,2,2,5,1,,,1,3,17,04,16,,,,400,600,1,400,600,0,,120,20,140,,19,,3500,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,164
5,2013,05,1,47,0,07,,2,2,2,1,,,1,3,17,02,07,,,,400,200,1,400,200,240,1,40,0,40,,198,,2176,1,1,2,3,,,,,,,,,,,,,,,,,1,02,,110
6,2013,05,4,47,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,01,,116
7,2013,05,1,47,0,12,,1,1,2,1,,,6,3,01,01,04,,,,400,160,1,400,160,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,05,,93
8,2013,05,1,35,0,12,,1,1,5,1,,,7,3,09,08,38,,,,40,40,2,40,40,,,,,,5,55,,,,,,,,,,,,,,,,,,,,,,,,02,,522
9,2013,05,2,24,0,09,,1,1,2,1,,,6,3,19,01,03,0,32,,100,0,2,100,0,,,,,,3,240,,,,,,,,,,,,,,,,,,,,,,,1,05,,217
10,2013,05,3,12,0,09,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,,,30,2,,,,1,,,2,,,1,07,4,159
